"feature","Estimate_group","pvalue","fdr","sign_group","method","vs","fold_change","log2FC"
"Exph5","Group_safe",0.446082062087028,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.427510335761164,-1.22596879495638
"Ext1","Group_safe",0.421719087191631,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.939912771951579,-0.0894012203440201
"Ext2","Group_safe",0.296422307412053,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.04976639516315,0.0700683202385342
"Extl1","Group_safe",0.0142805114513198,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.2845900029494,0.361307974131214
"Extl2","Group_safe",0.852396504502976,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.988810245640638,-0.0162344029614578
"Extl3","Group_safe",0.193171439691229,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.06458598860113,0.0902924836729709
"Eya1","Group_safe",0.470541653206136,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.902948642493923,-0.147284161806268
"Eya2","Group_safe",0.461761015844323,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.63185803074571,0.706515550417058
"Eya3","Group_safe",0.338692803443669,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.04176633067213,0.0590317158264301
"Eya4","Group_safe",0.229858815560995,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.877238343799813,-0.18895922177138
"Ezh1","Group_safe",0.565513483128114,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.04840923207584,0.0682019629103915
"Ezh2","Group_safe",0.238441880244103,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.861018197218225,-0.215884366255874
"Ezr","Group_safe",0.913757772979644,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.987637705673,-0.0179461786688705
"F11r","Group_safe",0.835152651552486,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.02657020394018,0.0378322922424817
"F12","Group_safe",0.212426836033544,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.243469967861144,-2.0381842687395
"F13a1","Group_safe",0.81686999990841,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.909582239635902,-0.136724010225539
"F2","Group_safe",0.756145723504815,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.05440459778395,0.0764285664161502
"F2r","Group_safe",0.047963416320892,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.895148043180945,-0.159801794074091
"F2rl1","Group_safe",0.922571066764109,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.02430907989349,0.0346511066929926
"F2rl2","Group_safe",0.733763812413675,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.881843598635496,-0.181405288856466
"F2rl3","Group_safe",0.12382016844206,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.665672877754398,-0.587114706751993
"F3","Group_safe",0.798461485698928,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.05478122477939,0.0769437964148999
"F420014N23Rik","Group_safe",0.109168661545477,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.711017418481312,-0.492043191514127
"F5","Group_safe",0.646001511407969,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.14236552094476,0.192024341488864
"F630042J09Rik","Group_safe",0.233405043177663,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.29461958626099,0.372528235641394
"F7","Group_safe",0.914386826755321,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.954379594611108,-0.0673648974829636
"F730043M19Rik","Group_safe",0.853224014971964,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.02429280973557,0.0346281906972004
"F8","Group_safe",0.760140447654667,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.09507870390167,0.13103456082941
"F830016B08Rik","Group_safe",0.569217087236423,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.639436206604836,-0.645127659166848
"F8a","Group_safe",0.847979161452199,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.02717778478791,0.0386859061292332
"F930015N05Rik","Group_safe",0.852761108597718,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.955872352024853,-0.0651101224934945
"Fa2h","Group_safe",0.208707342201332,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",6.70882317093553,2.74605971808612
"Faah","Group_safe",0.217659276660012,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.607009043043007,-0.720210085397971
"Faap100","Group_safe",0.796683190947966,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.0144614844154,0.0207140920066296
"Faap20","Group_safe",0.702911254785801,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.972084076738735,-0.040846995204137
"Faap24","Group_safe",0.198334252976264,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.10481595581307,0.143806060340538
"Fabp3","Group_safe",0.524697478251885,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.07131594436558,0.0993840115079584
"Fabp4","Group_safe",NA,NA,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.15648240331083,0.209743314526341
"Fabp5","Group_safe",0.524398195444066,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.91831009127731,-0.122946695489107
"Fabp7","Group_safe",0.247504279277189,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.396385365648193,-1.33502439496769
"Fadd","Group_safe",0.882422075789751,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.985564509697997,-0.0209777895491285
"Fads1","Group_safe",0.972096515859324,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.0026443367958,0.00380993642136428
"Fads2","Group_safe",0.877835938659899,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.988024555815188,-0.0173811966881818
"Fads3","Group_safe",0.251048980264034,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.049458891846,0.0696456562046798
"Fads6","Group_safe",0.573572527556886,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.13595687778062,0.183908069531977
"Faf1","Group_safe",0.374897048403097,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.04655419059411,0.0656470163019442
"Faf2","Group_safe",0.896349443276638,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.00569693572275,0.00819561806369073
"Fah","Group_safe",0.480771993135641,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.942789990923849,-0.0849916525075733
"Fahd1","Group_safe",0.769521618796321,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.0325443132248,0.0462036984464781
"Fahd2a","Group_safe",0.877084313247471,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.986037176921846,-0.0202860527977038
"Faim","Group_safe",0.605272994261892,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.03388825903351,0.0480802699376962
"Faim2","Group_safe",0.337740722274883,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.712195023782023,-0.489655739486975
"Fam101a","Group_safe",0.286510771975297,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.83743825981028,0.877695774432275
"Fam101b","Group_safe",0.903758549788737,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.97908763147945,-0.0304901034517368
"Fam102a","Group_safe",0.724528753487754,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.03463168014568,0.0491172722674191
"Fam102b","Group_safe",0.0620760510210134,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.880872495345259,-0.182994888052318
"Fam103a1","Group_safe",0.518928182172179,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.936291191589898,-0.0949708093851568
"Fam104a","Group_safe",0.686480689432039,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.02727379336236,0.0388207460990038
"Fam105a","Group_safe",0.311302501542399,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.19097418655915,0.252142144245949
"Fam107a","Group_safe",0.536763437331872,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.0582872547562,0.0817312765665496
"Fam107b","Group_safe",0.791229854124984,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.970684604536202,-0.0429254845015393
"Fam109a","Group_safe",0.494277636396525,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.04417496073828,0.062363468460579
"Fam109b","Group_safe",0.734214668161238,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.20123486014579,0.264518247997791
"Fam110a","Group_safe",0.744562542427474,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.969029407003577,-0.0453876473125541
"Fam110b","Group_safe",0.833091196746203,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.978538434732298,-0.0312995771893929
"Fam110c","Group_safe",0.944640143090852,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.04998236092227,0.0703650916783323
"Fam111a","Group_safe",0.0874141616584276,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.829506181738449,-0.269675362253332
"Fam114a1","Group_safe",0.931876108457128,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.00625870864433,0.00900126905446125
"Fam114a2","Group_safe",0.636528978665856,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.02686648865042,0.0382486172128784
"Fam117a","Group_safe",0.931600070147821,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.993076700545696,-0.0100229458914722
"Fam117b","Group_safe",0.806996898365378,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.982935637691323,-0.0248311424349817
"Fam118a","Group_safe",0.891210549945741,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.990409801399141,-0.0139025029119568
"Fam118b","Group_safe",0.363793938498153,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.08315579168144,0.115240762541536
"Fam120a","Group_safe",0.287146632710664,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.940288847349038,-0.0888240884954138
"Fam120aos","Group_safe",0.808538952794734,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.963936025023503,-0.0529906947433815
"Fam120b","Group_safe",0.791183568624434,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.989881866871418,-0.014671731561763
"Fam120c","Group_safe",0.83392258876102,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.974816094817288,-0.0367980238410892
"Fam122a","Group_safe",0.352683505932545,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.933384871133975,-0.0994560114688229
"Fam122b","Group_safe",0.173884804919576,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.828606032294883,-0.271241771637302
"Fam124a","Group_safe",0.774325829349884,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.910493150046185,-0.13527993153651
"Fam124b","Group_safe",0.814662393381696,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.15637127900683,0.209604681906687
"Fam126a","Group_safe",0.163338205493702,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.883051799750203,-0.17943002615198
"Fam126b","Group_safe",0.530020214907406,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.919528486333092,-0.121033825900068
"Fam129a","Group_safe",0.494894317690398,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.06010283604163,0.0842042212517962
"Fam129b","Group_safe",0.975241668658249,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.00209936091424,0.00302556281589883
"Fam129c","Group_safe",0.987005227961985,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.00185241623137,0.00266999949823988
"Fam131a","Group_safe",0.816798015827277,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.0457906413198,0.0645940648155356
"Fam131b","Group_safe",0.641746820645903,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.06864642704767,0.0957846011208318
"Fam131c","Group_safe",0.07270138292754,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.31590743142585,0.396058005091362
"Fam132a","Group_safe",0.677254894979764,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.03686081942383,0.0522222503680513
"Fam132b","Group_safe",0.353819119359399,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.837501549092112,-0.25583623593354
"Fam133b","Group_safe",0.147852129907902,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.888763040082296,-0.170129272533315
"Fam134a","Group_safe",0.670902135611916,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.05373858256,0.0755169994014725
"Fam134b","Group_safe",0.54623610331672,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.968964781598239,-0.0454838650952281
"Fam134c","Group_safe",0.396785720846668,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.04026296178283,0.05694826462234
"Fam135a","Group_safe",0.352253027359372,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.879551078226466,-0.185160733035188
"Fam136a","Group_safe",0.957490723034698,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.0028234857077,0.00406768899617033
"Fam13a","Group_safe",0.996745313944483,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.999203401163574,-0.00114970717941193
"Fam13b","Group_safe",0.380076770035116,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.896312621929316,-0.157926081975699
"Fam13c","Group_safe",0.109870872097167,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.902463901662026,-0.148058869186431
"Fam149a","Group_safe",0.610980173779293,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.971453737539073,-0.0417828013023089
"Fam149b","Group_safe",0.45460259080035,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.0351534450982,0.04984464025966
"Fam150a","Group_safe",0.556463180210458,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.847557650512166,-0.238616591795576
"Fam151b","Group_safe",0.685053406145619,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.06535516279677,0.091334469124201
"Fam159a","Group_safe",0.799573234480444,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.36115025145365,0.444826328460312
"Fam159b","Group_safe",0.778949100282472,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.5993448731257,0.677481066460731
"Fam160a1","Group_safe",0.317799011067652,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.04009352343528,0.0567132588759358
"Fam160a2","Group_safe",0.476832634509424,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.968840269112831,-0.0456692640809606
"Fam160b1","Group_safe",0.402962233069214,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.959728552453715,-0.0593016801010481
"Fam160b2","Group_safe",0.687985062321129,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.02089112263654,0.029829011947244
"Fam161a","Group_safe",0.168472183966959,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.851017597342397,-0.232739130618751
"Fam161b","Group_safe",0.930016090834607,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.990582134688747,-0.0136514929220698
"Fam162a","Group_safe",0.422555213966959,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.90322957272602,-0.146835372586538
"Fam163a","Group_safe",0.631113377280606,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",2.22833436497693,1.15596572751673
"Fam163b","Group_safe",0.608126908052347,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.68522184765839,0.752938524611251
"Fam166a","Group_safe",0.997016882998368,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.993631842689224,-0.00921668687474012
"Fam166b","Group_safe",0.404696555459097,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.332347426855029,-1.5892359107762
"Fam167a","Group_safe",0.109630569346868,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.15194934328871,0.20407727598767
"Fam167b","Group_safe",0.476454783355191,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.695846179575112,-0.523159668828023
"Fam168a","Group_safe",0.779077386119351,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.01920287005089,0.0274412453072754
"Fam168b","Group_safe",0.864510462709063,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.00511972737715,0.00736736190696814
"Fam169a","Group_safe",0.658596012231939,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.13098734310817,0.177582784201957
"Fam169b","Group_safe",0.926329798904352,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.978995272814374,-0.0306262012521874
"Fam171a1","Group_safe",0.695332790368872,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.980948742052891,-0.0277503422533756
"Fam171a2","Group_safe",0.175529850834873,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.11359663649347,0.155226758790725
"Fam171b","Group_safe",0.365450631728009,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.861162360448505,-0.21564283109632
"Fam172a","Group_safe",0.869926133105348,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.988795668380072,-0.0162556716494006
"Fam173a","Group_safe",0.800427350073461,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.980192245028009,-0.0288633622428261
"Fam173b","Group_safe",0.260213727956691,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.06564183626939,0.0917226277184878
"Fam174a","Group_safe",0.618851028490588,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.05062347896236,0.0712457308046384
"Fam175a","Group_safe",0.282418455890836,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.932709266859522,-0.100500643632976
"Fam175b","Group_safe",0.565340224422836,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.963165253784795,-0.0541447471175539
"Fam178a","Group_safe",0.236078774640601,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.870964236192871,-0.199314615244055
"Fam178b","Group_safe",0.172969723417505,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.70686162539387,-0.500500272917328
"Fam179a","Group_safe",0.482733462407375,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.40252845896751,0.488030045126216
"Fam179b","Group_safe",0.146380360116855,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.839961381678449,-0.251605095259943
"Fam180a","Group_safe",0.0173575806724276,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.29163901885035,0.369202928792644
"Fam181b","Group_safe",0.909368865404845,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.949211793042909,-0.075198070146872
"Fam184b","Group_safe",0.165361399304324,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",2.3497524583024,1.23250877977317
"Fam185a","Group_safe",0.985289688800488,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.0014233232489,0.00205196143672711
"Fam186b","Group_safe",0.724598746280311,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.28176834281439,0.358135543647438
"Fam187a","Group_safe",0.459547094114153,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.72651688231535,0.787864441294429
"Fam188a","Group_safe",0.167297355027157,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.930485298954122,-0.103944738040364
"Fam188b","Group_safe",0.967582512290896,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.0034420585024,0.00495731393559002
"Fam189a1","Group_safe",0.977023631523878,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.00777078869384,0.0111675439790346
"Fam189a2","Group_safe",0.50747732159061,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.08464724181494,0.117225913422472
"Fam189b","Group_safe",0.587885516740306,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.04994233706032,0.0703100971090373
